pzz	sigma	t
2314	0.479836563855835	2593.424868914404215
2315	0.579784086689877	2594.429420904288236
2316	0.659034618728383	2595.360228724921853
2317	1.331335566804223	2595.876695225221283
2318	0.313087798269321	2597.606138700756674
2319	0.354243556386792	2598.476961036963985
2320	0.799340205692627	2599.940111093225823
2321	0.434121603205122	2600.516967571760233
2322	0.640660566809707	2602.444779745772848
2323	0.453138063480241	2603.745452900288001
2324	0.378870166740439	2604.831839013197168
2325	0.100186422165746	2605.403326232344625
2326	0.154476322831778	2605.420245132151649
2327	0.298696005335750	2605.923970332633871
2328	0.433870210637064	2606.829321577196424
2329	0.590912320037509	2608.252569496798060
2330	0.586274037490283	2609.718204852770214
2331	1.194954603975641	2610.351584340469344
2332	0.623738003168417	2611.420356339929640
2333	0.472892143366050	2613.067167602010159
2334	0.628993754436662	2614.219682683875362
2335	0.633056534751386	2615.116946257708605
2336	0.522559849173228	2616.344581270862363
2337	0.309048412320412	2617.258952500013493
2338	0.481619997082460	2618.217534494297979
2339	0.578091649645275	2620.351942723171760
2340	0.374147467695566	2621.551685273024304
2341	0.552788292957815	2622.468681364161057
2342	0.116703520357410	2623.465336751014092
2343	0.563688498135141	2623.568457320377547
2344	0.547626722122692	2624.525536365104927
2345	1.072356175518703	2626.070452963447678
2346	0.327736338217689	2626.574798283819746
2347	0.713642301434400	2628.054009309331377
2348	1.064517617575733	2629.697538379031812
2349	0.409410632836552	2629.837178301835593
2350	0.340238293826267	2632.108653638337273
2351	0.441012253330505	2632.811323976570293
2352	0.112382953713639	2633.047537770806230
2353	0.293718205532428	2633.938311079203231
2354	0.479887857152232	2635.082464296415310
2355	0.660139983273218	2636.398062246624249
2356	0.662128613767767	2637.475206058491040
2357	0.496444756839150	2639.219640560370408
2358	0.337041044799588	2640.208477497250897
2359	0.944500310584790	2641.150627410402194
2360	0.546814081809200	2642.264018201629369
2361	1.007430945060557	2643.533823525634034
2362	0.551801942909000	2644.329785283681304
2363	0.368268552357903	2645.275655996761998
2364	0.601413485114914	2646.590774476369916
2365	0.458281328120549	2648.669420493990401
2366	0.475396766478493	2649.588178095384592
2367	0.521223963322515	2650.493815067633932
2368	0.103940755674856	2650.621428685279170
2369	0.467597527532934	2651.690276748995529
2370	0.125960929846895	2652.347150935449918
2371	0.344901655097430	2652.624287742612069
2372	0.518623314673031	2653.785408641349022
2373	0.361056897858611	2655.803869889146426
2374	0.127713232493118	2655.888980171598632
2375	1.226939161413330	2656.454215975321404
2376	0.693321204627127	2657.662229899769954
2377	0.728953041522671	2658.426300756547334
2378	0.534927966583592	2659.939551749820566
2379	0.463557019772248	2661.033424420618758
2380	0.118718762604155	2661.155702020490935
2381	0.355575475078962	2661.925283161881907
2382	0.582954713618916	2663.267702610502056
2383	0.560573670005563	2664.120728923506249
2384	0.553778358509246	2666.107381094395350
2385	0.516399610940791	2667.111185368394217
2386	0.215225347895155	2668.507198623086879
2387	0.304498291363972	2669.163072432151239
2388	0.976656864660806	2670.924391749393180
2389	0.790548850898602	2671.561727576389785
2390	0.516263004381910	2672.377694004127534
2391	0.798613257207897	2673.798307651371942
2392	0.605422628546403	2675.379098668381630
2393	0.692964756696271	2676.224374089236335
2394	0.612250472379713	2677.389779442870804
2395	0.262205550233515	2678.745981571917127
2396	0.128461591159688	2678.774758275949807
2397	0.109159252497796	2678.831491234300302
2398	0.123115751555925	2679.611448597703202
2399	0.399855621431228	2679.678015485185369
2400	0.442089484989840	2680.730677186291814
2401	0.549273885227464	2681.752235200371615
2402	0.442940482397771	2683.995232863243018
2403	0.575112008955610	2684.870312163741801
2404	0.758449224585209	2685.756730458194852
2405	0.652672635112410	2686.816341049343464
2406	0.107808123835002	2687.810507499856612
2407	0.120149874480471	2687.906658402986977
2408	0.313400492892456	2687.979822690992933
2409	0.674243281966786	2689.263207498710472
2410	1.056050223275545	2690.469816473016181
2411	0.470720260810390	2690.955755298710301
2412	0.512750434425333	2692.189938274890665
2413	0.522805694968527	2694.200910470249710
2414	0.312179251248881	2695.371139374124141
2415	0.102204185564577	2695.848009436302618
2416	0.161390833811576	2696.011970118841873
2417	0.105839320647056	2696.353706530781892
2418	0.354309262829467	2696.354585224979473
2419	0.106655568681697	2697.249936680183509
2420	0.498921257287435	2697.346668912381119
2421	0.105840754007552	2697.456441195040952
2422	0.340879254712374	2698.243680831158144
2423	0.666976521875380	2699.940115501522541
2424	0.659581264138869	2700.669615339074426
2425	0.466821607117893	2702.613231677443764
2426	0.609198844951727	2703.507387162907889
2427	0.783008828124470	2704.447979855844551
2428	1.084232015646427	2705.309931726162176
2429	0.349867863221771	2706.687327595790521
2430	0.448415443992095	2707.663838543018755
2431	0.353609425484618	2708.456567611871833
2432	0.641244570281971	2710.492791191645210
2433	0.632973207405381	2711.459999081318983
2434	0.393734407984677	2712.883021742875371
2435	0.402168026620165	2713.881185501420077
2436	0.498097815395504	2714.932728332194529
2437	0.407022477758293	2715.889216857178781
2438	0.671211769227276	2717.751022980110065
2439	0.725371091610475	2718.204836931570298
2440	1.156633359905352	2719.912457734479176
2441	0.555875944819938	2720.296273111713617
2442	0.552792642347184	2721.911101033193063
2443	0.114417552102216	2723.255546446814151
2444	0.367929962302442	2723.299995086586478
2445	0.357623203383549	2724.216793065782440
2446	0.669457338165236	2725.510263661230056
2447	0.407256678309094	2726.237355064512485
2448	0.477407767273874	2727.176673285741344
2449	0.516601254213524	2729.465804123571615
2450	0.244031768814562	2730.540378084845088
2451	0.132980297488138	2730.653797469558867
2452	0.614083296841824	2731.458301977987503
2453	0.535685515919527	2732.448174802159883
2454	0.102821891383569	2733.667295537468362
2455	0.932481713399437	2733.714045918584361
2456	0.484429385232669	2734.684837789614903
2457	0.728895648419844	2735.894833458183257
2458	0.647301255510347	2736.663773859376761
2459	0.639033674706036	2738.243368959821055
2460	0.544961427799872	2739.703212400909706
2461	0.684613203057310	2740.444835209709709
2462	0.276898503295745	2742.750137304280543
2463	0.161539099890931	2742.886472958363356
2464	0.469110753776095	2743.861037046972342
2465	0.593742358816268	2745.289354591848223
2466	0.637597924651380	2746.938411758021175
2467	0.810751986158610	2747.522865180051213
2468	0.473271631770599	2749.098168382631684
2469	0.400273434505233	2749.998564526792961
2470	1.122638597780788	2751.260886415851473
2471	0.540432106549065	2752.164582243587574
2472	0.502027482297111	2753.207023193380792
2473	0.547841557276363	2754.224115394174987
2474	0.574038249030073	2755.303076585338658
2475	0.495693308290160	2757.390278593617040
2476	0.365604478426629	2758.412412993484395
2477	0.122702567021711	2759.225364136915687
2478	0.448626061599129	2759.356222478635573
2479	0.327959167469385	2760.381062701225346
2480	0.881884829842570	2761.664857565053808
2481	0.607649303726582	2764.131578488368177
2482	0.487581267139685	2765.764378083041265
2483	1.386791480643791	2766.470046959564115
2484	0.587018821802893	2766.712701945069512
2485	0.350868671605011	2768.830194398025924
2486	0.549627853821947	2769.692478697963907
2487	0.110210879449103	2770.359844896556751
2488	0.393282136795387	2770.776081093380071
2489	0.472614798241824	2771.710751922543295
2490	0.592438687492682	2772.996275040483397
2491	0.569431440209072	2774.724593714263847
2492	0.505036382303328	2775.896374832348101
2493	0.444705268132088	2776.904033938424618
2494	0.101266586709040	2777.048871677395709
2495	0.120560077639104	2777.852335902762661
2496	0.388482939956219	2777.962316405690672
2497	0.453740045176590	2778.908351389694417
2498	0.561315038268590	2780.896038210712504
2499	1.549441939440657	2781.116556688953551
2500	0.316695711247124	2781.866374950848694
2501	0.589671582502824	2784.035399935873102
2502	0.635549925863790	2784.832220816202607
2503	0.441917178614452	2786.214839051422132
2504	0.643409647934365	2787.116709224791066
2505	0.334013945221285	2788.335791230370432
2506	0.165884885859560	2788.486332240617685
2507	0.298108546785165	2789.184848300048998
2508	0.547531107625190	2790.432678626309553
2509	0.600230111008235	2792.188886459803143
2510	0.508464517458013	2793.502969796989873
2511	0.328277285181689	2794.427763828360185
2512	0.103097516694029	2794.430459031724695
2513	1.127535102068658	2795.476004588838350
2514	0.627130339172881	2796.423241766149658
2515	0.128349218725636	2797.469275237961028
2516	0.446123878742203	2797.686181183759345
2517	0.530579122999773	2798.571866506203605
2518	0.745051636181971	2800.007772886334351
2519	0.695798879926459	2800.689230353849325
2520	0.602114493265560	2802.241740390301402
2521	0.361836283218066	2803.920135839045997
2522	0.153092885898933	2804.574993610503952
2523	0.308843209940698	2804.752828415518707
2524	0.346464238134728	2805.716251075803029
2525	0.573202116351258	2806.945325837771179
2526	0.600258611164182	2808.027510030817211
2527	0.631714447054933	2809.279848577457869
2528	0.574508490385319	2811.065224255536123
2529	0.892364988760763	2811.453155907753171
2530	0.316312142611898	2812.964988503302266
2531	0.101194413003842	2813.715958817417231
2532	1.027030980673218	2813.945245732462354
2533	0.745626934582934	2814.966390412671899
2534	0.343720573230915	2816.101798937628246
2535	0.517874722724709	2817.199092849237331
2536	0.417985114227776	2817.894872043726537
2537	0.314946259920611	2820.478255997402357
2538	0.771741281634793	2821.020658847025516
2539	0.438200477232434	2822.202504846269676
2540	0.126330543536840	2823.095067106121405
2541	0.402133256358103	2823.377567667396306
2542	0.120345602526411	2823.893267970815941
2543	0.112566557694684	2824.104155485144020
2544	0.247265972919550	2824.149073935518572
2545	0.656232124973253	2825.789353664654300
2546	0.642557667726141	2826.617166142241786
2547	1.282400786491034	2828.349699510938535
2548	0.395242953549195	2828.552974783004629
2549	0.110438031139963	2828.749498288578252
2550	0.591345451225969	2830.184340471811993
2551	0.612384035322432	2831.309714210627590
2552	0.339289068528767	2832.632725067224328
2553	0.138167878240096	2833.308356668442684
2554	0.101718686262355	2833.339297010707924
2555	0.250116169324986	2833.531192734457818
2556	0.582363427174330	2834.812256021853500
2557	0.545261704609226	2835.676365549803450
2558	0.628554348010567	2836.912404172539027
2559	0.413629830352461	2838.891756363854711
2560	0.359038947997598	2839.716173249349140
2561	0.101962192587930	2839.822812813054497
2562	0.357440784268326	2840.711202173060428
2563	0.105439702259357	2840.821012964032889
2564	0.979052439453310	2841.983874283415844
2565	0.900264244096775	2843.009099337815769
2566	0.545019460450344	2843.851672633156340
2567	0.523403512157773	2844.864453529288312
2568	0.721992505946008	2846.295024497695977
2569	0.613547854576041	2847.603424057623215
2570	0.547016948879002	2848.895771146698280
2571	0.135473587270411	2849.826447197644029
2572	0.332134686767390	2850.114935383918237
2573	0.482812822763669	2851.033165349469527
2574	0.102652506176897	2851.854953847376692
2575	0.281403664072112	2852.089865218627438
2576	0.124098991376438	2852.164381600217894
2577	0.396770284649256	2852.873602802760615
2578	0.535147520993859	2854.934181799220823
2579	0.689029691934071	2856.142648233719683
2580	0.692186251073546	2856.994353594458971
2581	0.844174604743269	2857.904562171222551
2582	0.500097367424239	2859.115664544626725
2583	0.448517189714213	2860.339929540672983
2584	1.156956327842495	2861.474947510835591
2585	0.102672983634308	2862.174051563613830
2586	0.267682243361447	2862.283094466469720
2587	0.469840179634915	2863.235284600678369
2588	0.611922202644102	2864.917975996467248
2589	0.437002153243186	2866.566807637205784
2590	0.385383810305447	2867.440326824253589
2591	0.192365138069279	2868.491585870582639
2592	0.203216746423718	2868.548544597817454
2593	0.501424214437000	2869.615269049860672
2594	0.657067715643876	2870.680493248890798
2595	0.669485487352616	2871.955741862913328
2596	0.675144249550414	2872.801310765302787
2597	0.503317869717382	2874.768712762477207
2598	0.454463455215321	2875.675753252345658
2599	1.340499655750622	2875.913505117722252
2600	0.530091705612303	2877.731687579646859
2601	0.151576672299717	2878.839311503229510
2602	0.260221989971793	2878.889189944439750
2603	0.100874464511524	2878.895318095657785
2604	0.293851580301985	2879.719035428448024
2605	0.533011763103271	2880.859449067203059
2606	0.648929631944119	2882.130725055276798
2607	0.387467807078024	2884.079684827323490
2608	0.666324273660059	2884.632522861080361
2609	0.115102364601154	2885.939297446369437
2610	0.360345110747708	2885.961830976437341
2611	0.154190390765103	2886.511848786501560
2612	0.450255824674686	2886.952792560349735
2613	0.657236230934066	2888.090719409714893
2614	0.607515906591169	2889.293962761668354
2615	1.397287550781160	2890.673054212725674
2616	0.418331521705863	2890.916958904745570
2617	0.564589664656640	2892.397494414268749
2618	0.334922002630413	2894.299292242107640
2619	0.101380159298679	2894.361374091010020
2620	0.503496395329972	2895.107171184252365
2621	0.603134025067769	2896.051903100798881
2622	0.107212421336311	2897.162099003537605
2623	0.373091324571995	2897.242485278428830
2624	0.558038310143219	2898.340320098189750
2625	0.467161346974858	2899.052334061477268
2626	0.493681838725837	2901.379681361527673
2627	0.492929499214851	2902.296447225705379
2628	0.763971930299179	2903.269637817150397
2629	0.370859707710406	2904.266861895324382
2630	1.236859181679872	2905.413373798639441
2631	0.464545561803544	2906.529137436829387
2632	0.422665620961459	2907.350489634520727
2633	0.561078227943612	2908.489786697096406
2634	0.675482133096589	2910.028700816121727
2635	0.657458413776050	2911.163624077841632
2636	0.476468793130338	2912.497724011454920
2637	0.264692575142581	2913.516161263715276
2638	0.153617673630175	2913.697671968467603
2639	0.100763318956613	2913.698232943700987
2640	0.313652569117303	2914.520084732283067
2641	0.446180876069353	2915.559467085607594
2642	0.681472887891952	2917.365471738233737
2643	0.685767861517759	2917.872671226466082
2644	0.720691622413490	2919.362161350580664
2645	0.427771198570083	2920.842198460692998
2646	0.984716904949040	2921.316795365720736
2647	0.596929168905355	2922.806099283454841
2648	0.526767374483480	2923.789315203613569
2649	0.577681123397288	2924.869251516543500
2650	0.556313575404991	2925.941620502193018
2651	0.370132534050640	2926.570735573856382
2652	0.576766905588377	2928.800629972181923
2653	0.373715217060978	2930.093994487605869
2654	0.124169293835491	2930.714291569711349
2655	0.116404968145202	2930.767083418780658
2656	0.108302068771454	2930.798657452098723
2657	0.206462246087386	2930.924959684995883
2658	0.106665910175197	2931.839668947236532
2659	0.940948122648561	2932.047704926711958
2660	0.326756889166255	2932.957544614867402
2661	0.445614881078596	2934.135322277950763
2662	0.633705351102793	2935.603612108276593
2663	0.896754788057932	2936.691845790996922
2664	0.110225998652798	2937.076922524650399
2665	0.829062601650672	2937.600814423418342
2666	0.644876218924267	2938.511502841081438
2667	0.637221168302577	2940.034236719834098
2668	0.275728791819766	2941.199594900685952
2669	0.540796898241908	2942.263126644286331
2670	0.358126195177921	2943.188008786575665
2671	0.502058054778305	2944.249482106845335
2672	0.688355891013395	2946.038587521488807
2673	0.626426345774455	2946.948304268998527
2674	0.361224869481140	2948.484953064727961
2675	0.352433502551585	2949.313242576406083
2676	0.153225369465351	2949.378139273075249
2677	0.439015961149420	2950.292060509900693
2678	1.503009994189788	2951.887417221300893
2679	0.428683152075326	2952.459479843051213
2680	0.455972201406453	2953.393793835097767
2681	0.600688484734275	2954.563066261599943
2682	0.550721868707719	2956.339651892972142
2683	0.594761243502054	2957.397565546037640
2684	0.461595929952541	2958.489154010678703
2685	0.308503505567114	2959.644441346248186
2686	0.356083305099697	2960.555193536531988
2687	0.534536744518133	2961.677948056338209
2688	0.548705497133806	2962.700923407263417
2689	0.430999407185064	2964.786125801932485
2690	0.479924632105949	2965.751345885692444
2691	1.260751206797248	2966.347484058932878
2692	0.674251884348210	2967.472471629443135
2693	0.486747582311761	2968.846852784172825
2694	0.435588081553228	2969.801544237450798
2695	0.563087765757971	2970.895151613718099
2696	0.847396227356773	2972.144757542323532
2697	0.372605620082083	2972.624017659061792
2698	0.409953614739704	2975.099938776925228
2699	0.467033073204847	2975.825945319160837
2700	0.106225009766483	2976.604196556539591
2701	0.318299722696023	2976.926617799356336
2702	0.156021615530447	2977.030214536668154
2703	0.141567733587002	2977.221838744153501
2704	0.269482572430385	2977.833265234894952
2705	0.592854568776635	2979.157458803224927
2706	0.702520548577080	2980.428016897941234
2707	0.684388094856562	2981.303129614327645
2708	0.844213557516277	2982.459562975865538
2709	0.582338405332106	2983.949329375709112
2710	0.583420448188112	2984.914591810011188
2711	0.872016361671440	2985.838339891843589
2712	0.528384881589267	2987.116177754557157
2713	0.319121435614187	2988.128144728587813
2714	0.574139646293551	2990.392252001933684
2715	0.519490623490813	2992.294391329859991
2716	0.628408699594165	2993.036867728731522
2717	0.451610219308319	2994.220881968258709
2718	0.122250681905672	2995.210472962907716
2719	0.416860996183843	2995.283968659624861
2720	0.649165864820586	2996.311909239164379
2721	0.545093755713461	2997.485852634825733
2722	1.145767866127720	2998.990482340367635
2723	0.465558753863298	2999.198814363899146
2724	0.761280510731201	3001.007845940908283
2725	0.598610052925795	3001.596200015459090
2726	0.411027796492388	3003.566370773517065
2727	0.225736386144232	3004.540770706751118
2728	0.164302511532368	3004.573888739393624
2729	0.479413398952400	3005.433064828567694
2730	0.669960881010588	3006.721863638415471
2731	0.425192380093385	3007.346510505567949
2732	0.588990450030351	3008.855533723326516
2733	0.461293652979512	3010.642720465349612
2734	0.390491895270821	3011.548558264772964
2735	0.116128181639599	3011.676868111897420
2736	0.441254223175191	3012.521773118794044
2737	1.344776785996800	3013.382144357481593
2738	0.330032866186407	3014.725571712864621
2739	0.926801302105061	3015.750434811169725
2740	0.352834281812813	3016.584999684870127
2741	0.529360413453212	3017.645050888374499
2742	0.591406722818419	3019.569277162370781
2743	0.571821993352822	3020.608660488981059
2744	0.448695142618359	3021.657670494494141
2745	0.100139786263328	3021.758786819919351
2746	0.101020803491171	3022.676618993206830
2747	0.109567655736495	3022.721317302575699
2748	0.332694333361633	3022.845481037528771
2749	0.168320297835463	3023.544728815071721
2750	0.103026932421188	3023.657433220538223
2751	0.101395612295799	3023.737200163545822
2752	0.178455011341467	3023.803248481433457
2753	0.100122625290128	3023.954304199051876
2754	0.112242699013546	3024.000005926976428
2755	0.469572054466163	3024.681980823729191
2756	0.537858046530686	3026.606309833181967
2757	0.935699559989456	3027.609738865457530
2758	0.104449883856737	3027.629907208786790
2759	0.786346766453253	3028.316721228032748
2760	0.648756349598871	3029.571208247783034
2761	0.445724987403523	3030.801819172158048
2762	0.926812335805949	3031.840318489842048
2763	0.104305678632826	3032.913733642534226
2764	0.288110854955667	3032.967691778864264
2765	0.560363992686585	3034.081459503807309
2766	0.470310886061214	3034.890655966729810
2767	0.574245308182395	3036.061624045835742
2768	0.507857171045702	3038.049871988039740
2769	0.345071444059392	3039.126302175556248
2770	0.429096796509168	3040.020831674010424
2771	0.111699143227354	3040.966108623219952
2772	0.366049762719302	3041.016823409800963
2773	0.948933811507962	3042.419174762480452
2774	0.703445165111973	3043.267286775625962
2775	0.393846881506030	3043.986171583573650
2776	0.102559250647898	3046.310524175164574
2777	0.280683121704152	3046.315457530666663
2778	1.323218638505549	3046.371512592853378
2779	0.609367658537146	3047.763806592381570
2780	0.558221504117270	3049.115800844675050
2781	0.370001047098401	3050.275114849978308
2782	0.185171140370012	3051.114533564893918
2783	0.151508634785561	3051.215448551731242
2784	0.537501304978555	3052.320553851876866
2785	0.520288602613135	3053.269554451071144
2786	0.641211610888418	3055.047071469436560
2787	0.382702588755474	3056.365555641535593
2788	0.809220325471565	3057.138191746381835
2789	0.491223706364559	3058.317226113194010
2790	0.112724347865941	3058.993562172159727
2791	0.110617984460479	3059.173559994526840
2792	0.258221994927649	3059.236527516630758
2793	1.215656373744053	3061.048785358155328
2794	0.700844964094102	3061.374074335197747
2795	0.601418399419084	3062.346223677941452
2796	0.433374822368802	3063.295549097393632
2797	0.511665078517697	3065.372027168278692
2798	0.463567204265031	3066.477540633506578
2799	0.100411516500724	3067.395883299035631
2800	0.488897957125458	3067.400745388046744
2801	0.115403877843581	3068.462454447128948
2802	0.302892870507450	3068.477387155874112
2803	0.134924739963426	3068.658711823015437
2804	0.117924178992095	3068.844158041881656
2805	0.104252711919132	3069.357183589400393
2806	0.102332980438382	3069.523066661797657
2807	0.376162003262165	3069.564221955732592
2808	0.464063176722912	3070.394582009612350
2809	0.601091453147103	3072.026047794630358
2810	0.656558578655017	3073.273543404024167
2811	0.385770173543123	3074.695890044721182
2812	0.595526431091194	3075.572102496272691
2813	1.382344187568798	3076.039716723180845
2814	0.472757705987083	3077.681650412693671
2815	0.111638117364855	3078.599192034901080
2816	0.355409920732987	3078.612286512984156
2817	0.533190726254891	3079.673587195332402
2818	0.521715517720648	3080.767298317855875
2819	0.712666611990904	3082.156308101045852
2820	0.573339399021089	3083.391643737681534
2821	0.352633016730034	3084.840091188509177
2822	0.180972544593178	3085.702254898694264
2823	0.418934209587826	3086.740433316085273
2824	0.642362426712936	3087.833788274723702
2825	0.620383068725621	3089.170637323644314
2826	0.844262473488957	3090.536493763975159
2827	0.837460499801711	3090.814196412738511
2828	0.468723290228216	3092.824092527466746
2829	0.834859975375405	3093.297397574118804
2830	0.296483798358997	3094.983068252562589
2831	0.757672570407835	3095.819306552036323
2832	0.460781603056229	3096.916720097390680
2833	0.397727966485830	3097.841619760709364
2834	0.453326633410668	3098.693819326932953
2835	0.395773887530384	3101.146117736474935
2836	0.505015718237993	3101.929120469190821
2837	0.708318584093916	3102.815122803938266
2838	0.112083622990281	3103.871798400494754
2839	0.426277229372972	3104.022331324249990
2840	0.563376147322020	3104.940745475163567
2841	0.102445158310404	3105.485501781696712
2842	0.525213761883979	3106.195715514293170
2843	0.871768438553691	3107.452767237264197
2844	0.647189176806038	3108.071391795963791
2845	0.105496855642436	3109.177860497065012
2846	0.738945480136448	3109.372516652200829
2847	0.599039573887736	3110.554881438483335
2848	0.506358448434417	3112.047318142988388
2849	0.408023664629334	3113.077303294508511
2850	0.169526086785717	3114.060113767339772
2851	0.108832544370892	3114.065553636538880
2852	0.105200075051941	3114.160858473616372
2853	0.160437334975906	3114.241484110321835
2854	0.334241687629392	3114.946940172682844
2855	0.101128383136186	3114.948610553914477
2856	0.872154797892818	3116.829690559109622
2857	0.414396022206270	3117.002241706947189
2858	0.560586416809726	3119.102227253958063
2859	0.546664905011894	3120.129530737699952
2860	0.323925583605424	3121.181571784434254
2861	0.842192909163958	3122.242052170140596
2862	1.263019875338897	3123.102943121444241
2863	0.329493546502918	3124.298616494041198
2864	0.441820172094220	3125.157725734300129
2865	0.561233629973495	3126.359316787923945
2866	0.589656454199417	3127.634669560971361
2867	0.367315304249828	3129.520778107720162
2868	0.556678743144745	3130.127437092835407
2869	0.110723448592959	3131.022928076275548
2870	0.456192703878057	3131.336670620908535
2871	0.393350255875822	3132.360811786865270
2872	0.415336301291065	3133.237665663998087
2873	0.562918217096250	3134.563536304255649
2874	0.522148080786302	3136.169079507635615
2875	0.390738097597260	3137.469892409163094
2876	1.512937127656308	3137.510105012866916
2877	0.580728712637884	3139.188472253620148
2878	0.441152973809040	3140.516918007680943
2879	0.407741818818034	3141.387272845591724
2880	0.700491346362244	3142.515805310297310
2881	0.387436450426720	3143.445341832291888
2882	0.523801777477611	3144.390230683554364
2883	0.569082065102394	3146.353404287166086
2884	0.500124803047689	3147.442800652922870
2885	0.227527505278834	3148.505749778639256
2886	0.435669403897255	3149.474586272680881
2887	0.578305962579332	3150.572799657434643
2888	0.876184301052162	3152.227089505721324
2889	0.869181309090256	3152.555654303238043
2890	0.479357368051173	3153.401000783971995
2891	0.608543807895531	3155.358466974146722
2892	0.473778186127235	3156.561751107713008
2893	1.003186743982590	3156.968590464994577
2894	0.362857754223584	3158.677772473396544
2895	0.101554388992115	3159.351309362307802
2896	0.283078277273695	3159.603817832883124
2897	0.554634435876442	3160.740281758713991
2898	0.364101424529043	3161.395812722083519
2899	0.591022929329222	3163.418993695264362
2900	0.645276145223818	3164.452514930991128
2901	0.382714250556631	3165.683602176117347
2902	0.679332543124873	3166.685436694200234
2903	0.706536194498565	3167.533724815229562
2904	0.561002937929495	3168.800094780943709
2905	0.577093483497828	3169.780721730341611
2906	1.147059850896553	3171.103799649474695
2907	0.412494365341252	3171.604148043339137
2908	0.539711660309782	3172.911624917903282
2909	0.458216597740988	3174.902290303770769
2910	0.350362130585997	3175.774981495412703
2911	0.306618988967173	3176.716696090156347
2912	0.699151306825536	3177.951977598853318
2913	0.409686503992898	3178.748248765361495
2914	0.547973494638516	3179.870487216281163
2915	0.597607998465802	3181.410445242917376
2916	0.373418982120975	3182.956255735163268
2917	1.023279082537043	3183.649447355236134
2918	0.575001732468016	3184.678146768570059
2919	0.113963723928835	3185.506637571562351
2920	0.961932882386251	3185.732467834146064
2921	0.562053097224684	3186.809098925848048
2922	0.301268400865637	3187.818065717482114
2923	0.430115090592104	3188.745025707116838
2924	0.594359649245777	3190.127036941157257
2925	0.617844956420895	3191.792372553050427
2926	0.516155119217015	3192.797453890373163
2927	0.570693115927572	3193.823496389620232
2928	0.298856580173067	3194.983732425362632
2929	0.322346722845955	3195.798301330336471
2930	0.688051759413418	3197.535374942041926
2931	0.749012531092344	3198.467961960750017
2932	0.880407876872599	3199.080527566693490
2933	0.730722311428616	3200.757266077931035
2934	0.678358390786243	3201.341428948045177
2935	0.110482875962400	3202.950260950289703
2936	0.392039589816345	3203.068065859975377
2937	0.567980909377183	3203.949200750874752
2938	0.392995551039567	3205.004357870208878
2939	0.174072130067885	3205.052466882175850
2940	0.410565206823296	3206.013438418292026
2941	0.568113076607853	3207.138357111771711
2942	0.548967218327632	3207.980721987794368
2943	0.341988307593654	3210.353849766509484
2944	0.411159417569372	3210.989450327723262
2945	0.465487287649593	3212.006379446753272
2946	0.973995207822619	3213.170741663145691
2947	0.108825095336931	3213.963282049098325
2948	0.604507801602961	3214.058609890514617
2949	0.417343061430470	3215.166086961468409
2950	0.745972249467380	3216.432254450038272
2951	0.747434855900146	3217.262663776834415
2952	0.657310782938000	3218.648632473266844
2953	0.620547155309373	3219.660417334230260
2954	0.305830342296626	3221.300520422864793
2955	0.125745657288406	3221.419034201861905
2956	0.506580997808485	3221.983187133696447
2957	0.122047450187737	3222.283300715192127
2958	0.248459225723214	3223.050178479499209
2959	0.185857434132839	3223.221694086488242
2960	0.432492752057613	3224.076852569851326
2961	0.566012623432670	3225.295563417583253
2962	0.356180550031687	3227.299282918856534
2963	1.064055609010724	3227.543953817128568
2964	0.540828914392401	3229.192020424795828
2965	0.301318291108900	3230.144776482604357
2966	0.106802432784129	3230.156272326152703
2967	0.885661140160229	3231.284789689997979
2968	0.717399112030216	3232.303456620522411
2969	0.857042307455236	3233.153683797930626
2970	0.319115037666387	3234.112215533288690
2971	0.442096311643144	3235.062539609715714
2972	0.570095817428621	3237.199345115810047
2973	0.532455716610529	3238.107393256771502
2974	0.366184141062093	3239.280288894000932
2975	0.108045135282348	3239.881635869770889
2976	0.194373876329933	3240.208024211077827
2977	0.195608375462675	3240.318191490262961
2978	0.533014336686707	3241.327961703346318
2979	0.564697841419389	3242.321924949869754
2980	0.537295385172510	3243.395709276878279
2981	0.103575707901690	3245.068667082019147
2982	0.618713438158833	3245.073735118386594
2983	0.618664504359134	3246.324759086593986
2984	1.177504139128549	3247.063714697157593
2985	0.683436786648803	3247.454882057577834
2986	0.365739435191241	3249.431102290994204
2987	0.162313798139141	3250.161556333481258
2988	0.234343160087551	3250.249840328951905
2989	0.108072221102594	3250.439530225148246
2990	0.142130964772214	3250.532710680086893
2991	0.464061028269245	3251.285567286121477
2992	0.637626478992934	3252.633775656623584
2993	0.522176894505535	3253.206572664577379
2994	0.551496608582410	3255.188330341856727
2995	0.377854643575913	3256.465460697655544
2996	0.458767280083871	3257.295312881132304
2997	0.433361805365086	3258.394314652204230
2998	0.501459792360620	3259.269878114574112
2999	1.287125943493162	3261.108387105663041
3000	0.337673649434800	3261.330493773003127
3001	0.777524548455276	3262.577464360822432
3002	0.586188287200285	3263.614177517744338
3003	0.476639028095613	3265.313117057246927
3004	0.453015048521641	3266.441616775539842
3005	0.761280795488213	3267.136875431904173
3006	0.384496113097676	3268.449114260984061
3007	0.142198220420095	3269.155997476123957
3008	0.277658931852724	3269.422327573061011
3009	0.434515108731149	3270.245291357677161
3010	0.592943757113239	3272.073286903514145
3011	0.455952940843873	3273.509127136609095
3012	0.579975585060829	3274.460303706102422
